Segment,ID,Start,End,Night,Call,Audio
RBB11_77,RBB,1120139,1164239,1,1,RBB_n1_1.WAV
RBB11_78,RBB,1128959,1173059,1,1,RBB_n1_1.WAV
RBB11_79,RBB,1137779,1181879,1,1,RBB_n1_1.WAV
RBB11_80,RBB,1146599,1190699,1,1,RBB_n1_1.WAV
RBB11_81,RBB,1155419,1199519,1,1,RBB_n1_1.WAV
RBB11_82,RBB,1164239,1208339,1,1,RBB_n1_1.WAV
RBB11_83,RBB,1173059,1217159,1,1,RBB_n1_1.WAV
RBB11_84,RBB,1181879,1225979,1,1,RBB_n1_1.WAV
RBB11_85,RBB,1190699,1234799,1,1,RBB_n1_1.WAV
RBB11_86,RBB,1199519,1243619,1,1,RBB_n1_1.WAV
RBB11_87,RBB,1208339,1252439,1,1,RBB_n1_1.WAV
RBB11_88,RBB,1217159,1261259,1,1,RBB_n1_1.WAV
RBB11_89,RBB,1225979,1270079,1,1,RBB_n1_1.WAV
RBB11_90,RBB,1234799,1278899,1,1,RBB_n1_1.WAV
RBB11_91,RBB,1243619,1287719,1,1,RBB_n1_1.WAV
RBB11_92,RBB,1252439,1296539,1,1,RBB_n1_1.WAV
RBB11_93,RBB,1261259,1305359,1,1,RBB_n1_1.WAV
RBB11_94,RBB,1270079,1314179,1,1,RBB_n1_1.WAV
RBB11_95,RBB,1278899,1322999,1,1,RBB_n1_1.WAV
RBB11_96,RBB,1287719,1331819,1,1,RBB_n1_1.WAV
RBB11_97,RBB,1296539,1340639,1,1,RBB_n1_1.WAV
RBB11_98,RBB,1305359,1349459,1,1,RBB_n1_1.WAV
RBB11_99,RBB,1314179,1358279,1,1,RBB_n1_1.WAV
RBB11_100,RBB,1322999,1367099,1,1,RBB_n1_1.WAV
RBB11_101,RBB,1331819,1375919,1,1,RBB_n1_1.WAV
RBB11_102,RBB,1340639,1384739,1,1,RBB_n1_1.WAV
RBB11_103,RBB,1349459,1393559,1,1,RBB_n1_1.WAV
RBB11_104,RBB,1358279,1402379,1,1,RBB_n1_1.WAV
RBB11_105,RBB,1367099,1411199,1,1,RBB_n1_1.WAV
RBB11_106,RBB,1375919,1420019,1,1,RBB_n1_1.WAV
RBB11_107,RBB,1384739,1428839,1,1,RBB_n1_1.WAV
RBB11_108,RBB,1393559,1437659,1,1,RBB_n1_1.WAV
RBB11_109,RBB,1402379,1446479,1,1,RBB_n1_1.WAV
RBB11_110,RBB,1411199,1455299,1,1,RBB_n1_1.WAV
RBB11_111,RBB,1420019,1464119,1,1,RBB_n1_1.WAV
RBB11_112,RBB,1428839,1472939,1,1,RBB_n1_1.WAV
RBB11_113,RBB,1437659,1481759,1,1,RBB_n1_1.WAV
RBB11_114,RBB,1446479,1490579,1,1,RBB_n1_1.WAV
RBB11_115,RBB,1455299,1499399,1,1,RBB_n1_1.WAV
RBB11_116,RBB,1464119,1508219,1,1,RBB_n1_1.WAV
RBB11_117,RBB,1472939,1517039,1,1,RBB_n1_1.WAV
RBB11_118,RBB,1481759,1525859,1,1,RBB_n1_1.WAV
RBB11_119,RBB,1490579,1534679,1,1,RBB_n1_1.WAV
RBB11_120,RBB,1499399,1543499,1,1,RBB_n1_1.WAV
RBB11_121,RBB,1508219,1552319,1,1,RBB_n1_1.WAV
RBB11_122,RBB,1517039,1561139,1,1,RBB_n1_1.WAV
RBB11_123,RBB,1525859,1569959,1,1,RBB_n1_1.WAV
RBB11_124,RBB,1534679,1578779,1,1,RBB_n1_1.WAV
RBB11_125,RBB,1543499,1587599,1,1,RBB_n1_1.WAV
RBB11_126,RBB,1552319,1596419,1,1,RBB_n1_1.WAV
RBB11_127,RBB,1561139,1605239,1,1,RBB_n1_1.WAV
RBB11_128,RBB,1569959,1614059,1,1,RBB_n1_1.WAV
RBB11_129,RBB,1578779,1622879,1,1,RBB_n1_1.WAV
RBB11_130,RBB,1587599,1631699,1,1,RBB_n1_1.WAV
RBB11_131,RBB,1596419,1640519,1,1,RBB_n1_1.WAV
RBB11_132,RBB,1605239,1649339,1,1,RBB_n1_1.WAV
RBB11_133,RBB,1614059,1658159,1,1,RBB_n1_1.WAV
RBB11_134,RBB,1622879,1666979,1,1,RBB_n1_1.WAV
RBB11_135,RBB,1631699,1675799,1,1,RBB_n1_1.WAV
RBB11_136,RBB,1640519,1684619,1,1,RBB_n1_1.WAV
RBB11_137,RBB,1649339,1693439,1,1,RBB_n1_1.WAV
RBB11_138,RBB,1658159,1702259,1,1,RBB_n1_1.WAV
RBB11_139,RBB,1666979,1711079,1,1,RBB_n1_1.WAV
RBB11_140,RBB,1675799,1719899,1,1,RBB_n1_1.WAV
RBB11_141,RBB,1684619,1728719,1,1,RBB_n1_1.WAV
RBB11_142,RBB,1693439,1737539,1,1,RBB_n1_1.WAV
RBB11_143,RBB,1702259,1746359,1,1,RBB_n1_1.WAV
RBB11_144,RBB,1711079,1755179,1,1,RBB_n1_1.WAV
RBB11_145,RBB,1719899,1763999,1,1,RBB_n1_1.WAV
RBB11_146,RBB,1728719,1772819,1,1,RBB_n1_1.WAV
RBB11_147,RBB,1737539,1781639,1,1,RBB_n1_1.WAV
RBB11_148,RBB,1746359,1790459,1,1,RBB_n1_1.WAV
RBB11_149,RBB,1755179,1799279,1,1,RBB_n1_1.WAV
RBB11_150,RBB,1763999,1808099,1,1,RBB_n1_1.WAV
RBB11_151,RBB,1772819,1816919,1,1,RBB_n1_1.WAV
RBB11_152,RBB,1781639,1825739,1,1,RBB_n1_1.WAV
RBB11_153,RBB,1790459,1834559,1,1,RBB_n1_1.WAV
RBB11_154,RBB,1799279,1843379,1,1,RBB_n1_1.WAV
RBB11_155,RBB,1808099,1852199,1,1,RBB_n1_1.WAV
RBB11_156,RBB,1816919,1861019,1,1,RBB_n1_1.WAV
RBB11_157,RBB,1825739,1869839,1,1,RBB_n1_1.WAV
RBB11_158,RBB,1834559,1878659,1,1,RBB_n1_1.WAV
RBB11_159,RBB,1843379,1887479,1,1,RBB_n1_1.WAV
RBB11_160,RBB,1852199,1896299,1,1,RBB_n1_1.WAV
RBB11_161,RBB,1861019,1905119,1,1,RBB_n1_1.WAV
RBB11_162,RBB,1869839,1913939,1,1,RBB_n1_1.WAV
RBB11_163,RBB,1878659,1922759,1,1,RBB_n1_1.WAV
RBB11_164,RBB,1887479,1931579,1,1,RBB_n1_1.WAV
RBB11_165,RBB,1896299,1940399,1,1,RBB_n1_1.WAV
RBB11_166,RBB,1905119,1949219,1,1,RBB_n1_1.WAV
RBB11_167,RBB,1913939,1958039,1,1,RBB_n1_1.WAV
RBB11_168,RBB,1922759,1966859,1,1,RBB_n1_1.WAV
RBB11_169,RBB,1931579,1975679,1,1,RBB_n1_1.WAV
RBB11_170,RBB,1940399,1984499,1,1,RBB_n1_1.WAV
RBB11_171,RBB,1949219,1993319,1,1,RBB_n1_1.WAV
RBB11_172,RBB,1958039,2002139,1,1,RBB_n1_1.WAV
RBB11_173,RBB,1966859,2010959,1,1,RBB_n1_1.WAV
RBB11_174,RBB,1975679,2019779,1,1,RBB_n1_1.WAV
RBB11_175,RBB,1984499,2028599,1,1,RBB_n1_1.WAV
RBB11_176,RBB,1993319,2037419,1,1,RBB_n1_1.WAV
RBB11_177,RBB,2002139,2046239,1,1,RBB_n1_1.WAV
RBB11_178,RBB,2010959,2055059,1,1,RBB_n1_1.WAV
RBB11_179,RBB,2019779,2063879,1,1,RBB_n1_1.WAV
RBB11_180,RBB,2028599,2072699,1,1,RBB_n1_1.WAV
RBB11_181,RBB,2037419,2081519,1,1,RBB_n1_1.WAV
RBB11_182,RBB,2046239,2090339,1,1,RBB_n1_1.WAV
RBB11_183,RBB,2055059,2099159,1,1,RBB_n1_1.WAV
RBB11_184,RBB,2063879,2107979,1,1,RBB_n1_1.WAV
RBB11_185,RBB,2072699,2116799,1,1,RBB_n1_1.WAV
RBB11_186,RBB,2081519,2125619,1,1,RBB_n1_1.WAV
RBB11_187,RBB,2090339,2134439,1,1,RBB_n1_1.WAV
RBB11_188,RBB,2099160,2143260,1,1,RBB_n1_1.WAV
RBB11_189,RBB,2107980,2152080,1,1,RBB_n1_1.WAV
RBB11_190,RBB,2116800,2160900,1,1,RBB_n1_1.WAV
RBB11_191,RBB,2125620,2169720,1,1,RBB_n1_1.WAV
RBB11_192,RBB,2134440,2178540,1,1,RBB_n1_1.WAV
RBB11_193,RBB,2143260,2187360,1,1,RBB_n1_1.WAV
RBB11_194,RBB,2152080,2196180,1,1,RBB_n1_1.WAV
RBB11_195,RBB,2160900,2205000,1,1,RBB_n1_1.WAV
RBB11_196,RBB,2169720,2213820,1,1,RBB_n1_1.WAV
RBB11_197,RBB,2178540,2222640,1,1,RBB_n1_1.WAV
RBB11_198,RBB,2187360,2231460,1,1,RBB_n1_1.WAV
RBB11_199,RBB,2196180,2240280,1,1,RBB_n1_1.WAV
RBB11_200,RBB,2205000,2249100,1,1,RBB_n1_1.WAV
RBB11_201,RBB,2213820,2257920,1,1,RBB_n1_1.WAV
RBB11_202,RBB,2222640,2266740,1,1,RBB_n1_1.WAV
RBB11_203,RBB,2231460,2275560,1,1,RBB_n1_1.WAV
RBB11_204,RBB,2240280,2284380,1,1,RBB_n1_1.WAV
RBB11_205,RBB,2249100,2293200,1,1,RBB_n1_1.WAV
RBB11_206,RBB,2257920,2302020,1,1,RBB_n1_1.WAV
RBB11_207,RBB,2266740,2310840,1,1,RBB_n1_1.WAV
RBB11_208,RBB,2275560,2319660,1,1,RBB_n1_1.WAV
RBB11_209,RBB,2284380,2328480,1,1,RBB_n1_1.WAV
RBB11_210,RBB,2293200,2337300,1,1,RBB_n1_1.WAV
RBB11_211,RBB,2302020,2346120,1,1,RBB_n1_1.WAV
RBB11_212,RBB,2310840,2354940,1,1,RBB_n1_1.WAV
RBB11_213,RBB,2319660,2363760,1,1,RBB_n1_1.WAV
RBB11_214,RBB,2328480,2372580,1,1,RBB_n1_1.WAV
RBB11_215,RBB,2337300,2381400,1,1,RBB_n1_1.WAV
RBB11_216,RBB,2346120,2390220,1,1,RBB_n1_1.WAV
RBB11_217,RBB,2354940,2399040,1,1,RBB_n1_1.WAV
RBB11_218,RBB,2363760,2407860,1,1,RBB_n1_1.WAV
RBB11_219,RBB,2372580,2416680,1,1,RBB_n1_1.WAV
RBB11_220,RBB,2381400,2425500,1,1,RBB_n1_1.WAV
RBB11_221,RBB,2390220,2434320,1,1,RBB_n1_1.WAV
RBB11_222,RBB,2399040,2443140,1,1,RBB_n1_1.WAV
RBB11_223,RBB,2407860,2451960,1,1,RBB_n1_1.WAV
RBB11_224,RBB,2416680,2460780,1,1,RBB_n1_1.WAV
RBB11_225,RBB,2425500,2469600,1,1,RBB_n1_1.WAV
RBB11_226,RBB,2434320,2478420,1,1,RBB_n1_1.WAV
RBB11_227,RBB,2443140,2487240,1,1,RBB_n1_1.WAV
RBB11_228,RBB,2451960,2496060,1,1,RBB_n1_1.WAV
RBB11_229,RBB,2460780,2504880,1,1,RBB_n1_1.WAV
RBB11_230,RBB,2469600,2513700,1,1,RBB_n1_1.WAV
RBB11_231,RBB,2478420,2522520,1,1,RBB_n1_1.WAV
RBB11_232,RBB,2487240,2531340,1,1,RBB_n1_1.WAV
RBB11_233,RBB,2496060,2540160,1,1,RBB_n1_1.WAV
RBB11_234,RBB,2504880,2548980,1,1,RBB_n1_1.WAV
RBB11_235,RBB,2513700,2557800,1,1,RBB_n1_1.WAV
RBB11_236,RBB,2522520,2566620,1,1,RBB_n1_1.WAV
RBB11_237,RBB,2531340,2575440,1,1,RBB_n1_1.WAV
RBB11_238,RBB,2540160,2584260,1,1,RBB_n1_1.WAV
RBB11_239,RBB,2548980,2593080,1,1,RBB_n1_1.WAV
RBB11_240,RBB,2557800,2601900,1,1,RBB_n1_1.WAV
RBB11_241,RBB,2566620,2610720,1,1,RBB_n1_1.WAV
RBB11_242,RBB,2575440,2619540,1,1,RBB_n1_1.WAV
RBB11_243,RBB,2584260,2628360,1,1,RBB_n1_1.WAV
RBB11_244,RBB,2593080,2637180,1,1,RBB_n1_1.WAV
RBB11_245,RBB,2601900,2646000,1,1,RBB_n1_1.WAV
RBB11_246,RBB,2610720,2654820,1,1,RBB_n1_1.WAV
RBB11_247,RBB,2619540,2663640,1,1,RBB_n1_1.WAV
RBB11_248,RBB,2628360,2672460,1,1,RBB_n1_1.WAV
RBB11_249,RBB,2637180,2681280,1,1,RBB_n1_1.WAV
RBB11_250,RBB,2646000,2690100,1,1,RBB_n1_1.WAV
RBB11_251,RBB,2654820,2698920,1,1,RBB_n1_1.WAV
RBB11_252,RBB,2663640,2707740,1,1,RBB_n1_1.WAV
RBB11_253,RBB,2672460,2716560,1,1,RBB_n1_1.WAV
RBB11_254,RBB,2681280,2725380,1,1,RBB_n1_1.WAV
RBB11_255,RBB,2690100,2734200,1,1,RBB_n1_1.WAV
RBB11_256,RBB,2698920,2743020,1,1,RBB_n1_1.WAV
RBB11_257,RBB,2707740,2751840,1,1,RBB_n1_1.WAV
RBB11_258,RBB,2716560,2760660,1,1,RBB_n1_1.WAV
RBB11_259,RBB,2725380,2769480,1,1,RBB_n1_1.WAV
RBB11_260,RBB,2734200,2778300,1,1,RBB_n1_1.WAV
RBB11_261,RBB,2743020,2787120,1,1,RBB_n1_1.WAV
RBB11_262,RBB,2751840,2795940,1,1,RBB_n1_1.WAV
RBB11_263,RBB,2760660,2804760,1,1,RBB_n1_1.WAV
RBB11_264,RBB,2769480,2813580,1,1,RBB_n1_1.WAV
RBB11_265,RBB,2778300,2822400,1,1,RBB_n1_1.WAV
RBB11_266,RBB,2787120,2831220,1,1,RBB_n1_1.WAV
RBB11_267,RBB,2795940,2840040,1,1,RBB_n1_1.WAV
RBB11_268,RBB,2804760,2848860,1,1,RBB_n1_1.WAV
RBB11_269,RBB,2813580,2857680,1,1,RBB_n1_1.WAV
RBB11_270,RBB,2822400,2866500,1,1,RBB_n1_1.WAV
RBB11_271,RBB,2831220,2875320,1,1,RBB_n1_1.WAV
RBB11_272,RBB,2840040,2884140,1,1,RBB_n1_1.WAV
RBB11_273,RBB,2848860,2892960,1,1,RBB_n1_1.WAV
RBB11_274,RBB,2857680,2901780,1,1,RBB_n1_1.WAV
RBB11_275,RBB,2866500,2910600,1,1,RBB_n1_1.WAV
RBB11_276,RBB,2875320,2919420,1,1,RBB_n1_1.WAV
RBB11_277,RBB,2884140,2928240,1,1,RBB_n1_1.WAV
RBB11_278,RBB,2892960,2937060,1,1,RBB_n1_1.WAV
RBB11_279,RBB,2901780,2945880,1,1,RBB_n1_1.WAV
RBB11_280,RBB,2910600,2954700,1,1,RBB_n1_1.WAV
RBB11_281,RBB,2919420,2963520,1,1,RBB_n1_1.WAV
RBB11_282,RBB,2928240,2972340,1,1,RBB_n1_1.WAV
RBB11_283,RBB,2937060,2981160,1,1,RBB_n1_1.WAV
RBB11_284,RBB,2945880,2989980,1,1,RBB_n1_1.WAV
RBB11_285,RBB,2954700,2998800,1,1,RBB_n1_1.WAV
RBB11_286,RBB,2963520,3007620,1,1,RBB_n1_1.WAV
RBB11_287,RBB,2972340,3016440,1,1,RBB_n1_1.WAV
RBB11_288,RBB,2981160,3025260,1,1,RBB_n1_1.WAV
RBB11_289,RBB,2989980,3034080,1,1,RBB_n1_1.WAV
RBB11_290,RBB,2998800,3042900,1,1,RBB_n1_1.WAV
RBB11_291,RBB,3007620,3051720,1,1,RBB_n1_1.WAV
RBB11_292,RBB,3016440,3060540,1,1,RBB_n1_1.WAV
RBB11_293,RBB,3025260,3069360,1,1,RBB_n1_1.WAV
RBB11_294,RBB,3034080,3078180,1,1,RBB_n1_1.WAV
RBB11_295,RBB,3042900,3087000,1,1,RBB_n1_1.WAV
RBB11_296,RBB,3051720,3095820,1,1,RBB_n1_1.WAV
RBB11_297,RBB,3060540,3104640,1,1,RBB_n1_1.WAV
RBB11_298,RBB,3069360,3113460,1,1,RBB_n1_1.WAV
RBB11_299,RBB,3078180,3122280,1,1,RBB_n1_1.WAV
RBB11_300,RBB,3087000,3131100,1,1,RBB_n1_1.WAV
RBB11_301,RBB,3095820,3139920,1,1,RBB_n1_1.WAV
RBB11_302,RBB,3104640,3148740,1,1,RBB_n1_1.WAV
RBB11_303,RBB,3113460,3157560,1,1,RBB_n1_1.WAV
RBB11_304,RBB,3122280,3166380,1,1,RBB_n1_1.WAV
RBB11_305,RBB,3131100,3175200,1,1,RBB_n1_1.WAV
RBB11_306,RBB,3139920,3184020,1,1,RBB_n1_1.WAV
RBB11_307,RBB,3148740,3192840,1,1,RBB_n1_1.WAV
RBB11_308,RBB,3157560,3201660,1,1,RBB_n1_1.WAV
RBB11_309,RBB,3166380,3210480,1,1,RBB_n1_1.WAV
RBB11_310,RBB,3175200,3219300,1,1,RBB_n1_1.WAV
RBB11_311,RBB,3184020,3228120,1,1,RBB_n1_1.WAV
RBB11_312,RBB,3192840,3236940,1,1,RBB_n1_1.WAV
RBB11_313,RBB,3201660,3245760,1,1,RBB_n1_1.WAV
RBB11_314,RBB,3210480,3254580,1,1,RBB_n1_1.WAV
RBB11_315,RBB,3219300,3263400,1,1,RBB_n1_1.WAV
RBB11_316,RBB,3228120,3272220,1,1,RBB_n1_1.WAV
RBB11_317,RBB,3236940,3281040,1,1,RBB_n1_1.WAV
RBB11_318,RBB,3245760,3289860,1,1,RBB_n1_1.WAV
RBB11_319,RBB,3254580,3298680,1,1,RBB_n1_1.WAV
RBB11_320,RBB,3263400,3307500,1,1,RBB_n1_1.WAV
RBB11_321,RBB,3272220,3316320,1,1,RBB_n1_1.WAV
RBB11_322,RBB,3281040,3325140,1,1,RBB_n1_1.WAV
RBB11_323,RBB,3289860,3333960,1,1,RBB_n1_1.WAV
RBB11_324,RBB,3298680,3342780,1,1,RBB_n1_1.WAV
RBB11_325,RBB,3307500,3351600,1,1,RBB_n1_1.WAV
RBB11_326,RBB,3316320,3360420,1,1,RBB_n1_1.WAV
RBB11_327,RBB,3325140,3369240,1,1,RBB_n1_1.WAV
RBB11_328,RBB,3333960,3378060,1,1,RBB_n1_1.WAV
RBB11_329,RBB,3342780,3386880,1,1,RBB_n1_1.WAV
RBB11_330,RBB,3351600,3395700,1,1,RBB_n1_1.WAV
RBB11_331,RBB,3360420,3404520,1,1,RBB_n1_1.WAV
RBB11_332,RBB,3369240,3413340,1,1,RBB_n1_1.WAV
RBB11_333,RBB,3378060,3422160,1,1,RBB_n1_1.WAV
RBB11_334,RBB,3386880,3430980,1,1,RBB_n1_1.WAV
RBB11_335,RBB,3395700,3439800,1,1,RBB_n1_1.WAV
RBB11_336,RBB,3404520,3448620,1,1,RBB_n1_1.WAV
RBB11_337,RBB,3413340,3457440,1,1,RBB_n1_1.WAV
RBB11_338,RBB,3422160,3466260,1,1,RBB_n1_1.WAV
RBB11_339,RBB,3430980,3475080,1,1,RBB_n1_1.WAV
RBB11_340,RBB,3439800,3483900,1,1,RBB_n1_1.WAV
RBB11_341,RBB,3448620,3492720,1,1,RBB_n1_1.WAV
RBB11_342,RBB,3457440,3501540,1,1,RBB_n1_1.WAV
RBB11_343,RBB,3466260,3510360,1,1,RBB_n1_1.WAV
RBB11_344,RBB,3475080,3519180,1,1,RBB_n1_1.WAV
RBB11_345,RBB,3483900,3528000,1,1,RBB_n1_1.WAV
RBB11_346,RBB,3492720,3536820,1,1,RBB_n1_1.WAV
RBB11_347,RBB,3501540,3545640,1,1,RBB_n1_1.WAV
RBB11_348,RBB,3510360,3554460,1,1,RBB_n1_1.WAV
RBB11_349,RBB,3519180,3563280,1,1,RBB_n1_1.WAV
RBB11_350,RBB,3528000,3572100,1,1,RBB_n1_1.WAV
LPL31_0,LPL,441000,485100,3,1,LPL_3.WAV
LPL31_1,LPL,449820,493920,3,1,LPL_3.WAV
LPL31_2,LPL,458640,502740,3,1,LPL_3.WAV
LPL31_3,LPL,467460,511560,3,1,LPL_3.WAV
LPL31_4,LPL,476280,520380,3,1,LPL_3.WAV
LPL31_5,LPL,485100,529200,3,1,LPL_3.WAV
LPL31_6,LPL,493920,538020,3,1,LPL_3.WAV
LPL31_7,LPL,502740,546840,3,1,LPL_3.WAV
LPL31_8,LPL,511560,555660,3,1,LPL_3.WAV
LPL31_9,LPL,520380,564480,3,1,LPL_3.WAV
LPL31_10,LPL,529200,573300,3,1,LPL_3.WAV
LPL31_11,LPL,538020,582120,3,1,LPL_3.WAV
LPL31_12,LPL,546840,590940,3,1,LPL_3.WAV
LPL31_13,LPL,555660,599760,3,1,LPL_3.WAV
LPL31_14,LPL,564480,608580,3,1,LPL_3.WAV
LPL31_15,LPL,573300,617400,3,1,LPL_3.WAV
LPL31_16,LPL,582120,626220,3,1,LPL_3.WAV
LPL31_17,LPL,590940,635040,3,1,LPL_3.WAV
LPL31_18,LPL,599760,643860,3,1,LPL_3.WAV
LPL31_19,LPL,608580,652680,3,1,LPL_3.WAV
LPL31_20,LPL,617400,661500,3,1,LPL_3.WAV
LPL31_21,LPL,626220,670320,3,1,LPL_3.WAV
LPL31_22,LPL,635040,679140,3,1,LPL_3.WAV
LPL31_23,LPL,643860,687960,3,1,LPL_3.WAV
LPL31_24,LPL,652680,696780,3,1,LPL_3.WAV
LPL31_25,LPL,661500,705600,3,1,LPL_3.WAV
LPL31_26,LPL,670320,714420,3,1,LPL_3.WAV
LPL31_27,LPL,679140,723240,3,1,LPL_3.WAV
LPL31_28,LPL,687960,732060,3,1,LPL_3.WAV
LPL31_29,LPL,696780,740880,3,1,LPL_3.WAV
LPL31_30,LPL,705600,749700,3,1,LPL_3.WAV
LPL31_31,LPL,714420,758520,3,1,LPL_3.WAV
LPL31_32,LPL,723240,767340,3,1,LPL_3.WAV
LPL31_33,LPL,732060,776160,3,1,LPL_3.WAV
LPL31_34,LPL,740880,784980,3,1,LPL_3.WAV
LPL31_35,LPL,749700,793800,3,1,LPL_3.WAV
LPL31_36,LPL,758520,802620,3,1,LPL_3.WAV
LPL31_37,LPL,767340,811440,3,1,LPL_3.WAV
LPL31_38,LPL,776160,820260,3,1,LPL_3.WAV
LPL31_39,LPL,784980,829080,3,1,LPL_3.WAV
LPL31_40,LPL,793800,837900,3,1,LPL_3.WAV
LPL31_41,LPL,802620,846720,3,1,LPL_3.WAV
LPL31_42,LPL,811440,855540,3,1,LPL_3.WAV
LPL31_43,LPL,820260,864360,3,1,LPL_3.WAV
LPL31_44,LPL,829080,873180,3,1,LPL_3.WAV
LPL31_45,LPL,837900,882000,3,1,LPL_3.WAV
LPL31_46,LPL,846720,890820,3,1,LPL_3.WAV
LPL31_47,LPL,855540,899640,3,1,LPL_3.WAV
LPL31_48,LPL,864359,908459,3,1,LPL_3.WAV
LPL31_49,LPL,873179,917279,3,1,LPL_3.WAV
LPL31_50,LPL,881999,926099,3,1,LPL_3.WAV
LPL31_51,LPL,890819,934919,3,1,LPL_3.WAV
LPL31_52,LPL,899639,943739,3,1,LPL_3.WAV
LPL31_53,LPL,908459,952559,3,1,LPL_3.WAV
LPL31_54,LPL,917279,961379,3,1,LPL_3.WAV
LPL31_55,LPL,926099,970199,3,1,LPL_3.WAV
LPL31_56,LPL,934919,979019,3,1,LPL_3.WAV
LPL31_57,LPL,943739,987839,3,1,LPL_3.WAV
LPL31_58,LPL,952559,996659,3,1,LPL_3.WAV
LPL31_59,LPL,961379,1005479,3,1,LPL_3.WAV
LPL31_60,LPL,970199,1014299,3,1,LPL_3.WAV
LPL31_61,LPL,979019,1023119,3,1,LPL_3.WAV
LPL31_62,LPL,987839,1031939,3,1,LPL_3.WAV
LPL31_63,LPL,996659,1040759,3,1,LPL_3.WAV
LPL31_64,LPL,1005479,1049579,3,1,LPL_3.WAV
LPL31_65,LPL,1014299,1058399,3,1,LPL_3.WAV
LPL31_66,LPL,1023119,1067219,3,1,LPL_3.WAV
LPL31_67,LPL,1031939,1076039,3,1,LPL_3.WAV
LPL31_68,LPL,1040759,1084859,3,1,LPL_3.WAV
LPL31_69,LPL,1049579,1093679,3,1,LPL_3.WAV
LPL31_70,LPL,1058399,1102499,3,1,LPL_3.WAV
LPL31_71,LPL,1067219,1111319,3,1,LPL_3.WAV
LPL31_72,LPL,1076039,1120139,3,1,LPL_3.WAV
LPL31_73,LPL,1084859,1128959,3,1,LPL_3.WAV
LPL31_74,LPL,1093679,1137779,3,1,LPL_3.WAV
LPL31_75,LPL,1102499,1146599,3,1,LPL_3.WAV
LPL31_76,LPL,1111319,1155419,3,1,LPL_3.WAV
LPL31_77,LPL,1120139,1164239,3,1,LPL_3.WAV
LPL31_78,LPL,1128959,1173059,3,1,LPL_3.WAV
LPL31_79,LPL,1137779,1181879,3,1,LPL_3.WAV
LPL31_80,LPL,1146599,1190699,3,1,LPL_3.WAV
LPL31_81,LPL,1155419,1199519,3,1,LPL_3.WAV
LPL31_82,LPL,1164239,1208339,3,1,LPL_3.WAV
LPL31_83,LPL,1173059,1217159,3,1,LPL_3.WAV
LPL31_84,LPL,1181879,1225979,3,1,LPL_3.WAV
LPL31_85,LPL,1190699,1234799,3,1,LPL_3.WAV
LPL31_86,LPL,1199519,1243619,3,1,LPL_3.WAV
LPL31_87,LPL,1208339,1252439,3,1,LPL_3.WAV
LPL31_88,LPL,1217159,1261259,3,1,LPL_3.WAV
LPL31_89,LPL,1225979,1270079,3,1,LPL_3.WAV
LPL31_90,LPL,1234799,1278899,3,1,LPL_3.WAV
LPL31_91,LPL,1243619,1287719,3,1,LPL_3.WAV
LPL31_92,LPL,1252439,1296539,3,1,LPL_3.WAV
LPL31_93,LPL,1261259,1305359,3,1,LPL_3.WAV
LPL31_94,LPL,1270079,1314179,3,1,LPL_3.WAV
LPL31_95,LPL,1278899,1322999,3,1,LPL_3.WAV
LPL31_96,LPL,1287719,1331819,3,1,LPL_3.WAV
LPL31_97,LPL,1296539,1340639,3,1,LPL_3.WAV
LPL31_98,LPL,1305359,1349459,3,1,LPL_3.WAV
LPL31_99,LPL,1314179,1358279,3,1,LPL_3.WAV
LPL31_100,LPL,1322999,1367099,3,1,LPL_3.WAV
LPL31_101,LPL,1331819,1375919,3,1,LPL_3.WAV
LPL31_102,LPL,1340639,1384739,3,1,LPL_3.WAV
LPL31_103,LPL,1349459,1393559,3,1,LPL_3.WAV
LPL31_104,LPL,1358279,1402379,3,1,LPL_3.WAV
LPL31_105,LPL,1367099,1411199,3,1,LPL_3.WAV
LPL31_106,LPL,1375919,1420019,3,1,LPL_3.WAV
LPL31_107,LPL,1384739,1428839,3,1,LPL_3.WAV
LPL31_108,LPL,1393559,1437659,3,1,LPL_3.WAV
LPL31_109,LPL,1402379,1446479,3,1,LPL_3.WAV
LPL31_110,LPL,1411199,1455299,3,1,LPL_3.WAV
LPL31_111,LPL,1420019,1464119,3,1,LPL_3.WAV
LPL31_112,LPL,1428839,1472939,3,1,LPL_3.WAV
LPL31_113,LPL,1437659,1481759,3,1,LPL_3.WAV
LPL31_114,LPL,1446479,1490579,3,1,LPL_3.WAV
LPL31_115,LPL,1455299,1499399,3,1,LPL_3.WAV
LPL31_116,LPL,1464119,1508219,3,1,LPL_3.WAV
LPL31_117,LPL,1472939,1517039,3,1,LPL_3.WAV
LPL31_118,LPL,1481759,1525859,3,1,LPL_3.WAV
LPL31_119,LPL,1490579,1534679,3,1,LPL_3.WAV
LPL31_120,LPL,1499399,1543499,3,1,LPL_3.WAV
LPL31_121,LPL,1508219,1552319,3,1,LPL_3.WAV
LPL31_122,LPL,1517039,1561139,3,1,LPL_3.WAV
LPL31_123,LPL,1525859,1569959,3,1,LPL_3.WAV
LPL31_124,LPL,1534679,1578779,3,1,LPL_3.WAV
LPL31_125,LPL,1543499,1587599,3,1,LPL_3.WAV
LPL31_126,LPL,1552319,1596419,3,1,LPL_3.WAV
LPL31_127,LPL,1561139,1605239,3,1,LPL_3.WAV
